Network Size,Delivery Rate (TPS),Run Index,NAME,Memory(max) (MB),Memory(avg) (MB),CPU(max) (%),CPU(avg) (%),Traffic In (MB),Traffic Out (MB),Disc Read (B),Disc Write (B)
1,40,1,sawtooth-poet-validator-r...-tp-0,46.4,46.4,0.00,0.00,3.6,0,0,0
1,40,1,sawtooth-rest-api-0,122.7,54.9,83.27,20.17,969.2,1.6,0,0
1,40,1,sawtooth-settings-tp-0,20.8,20.8,0.00,0.00,3.6,0,0,0
1,40,1,sawtooth-validator-0,489.6,311.5,104.01,76.56,37.5,956.8,0,0
1,40,0,sawtooth-shell-default,79.9,20.0,58.30,14.44,1.8,12.6,0,0
1,40,0,sawtooth-intkey-tp-python...ult-0,25.9,23.2,45.44,16.09,40.0,19.8,0,0
1,40,0,sawtooth-poet-validator-r...-tp-0,46.6,46.6,0.00,0.00,3.6,0,0,0
1,40,0,sawtooth-settings-tp-0,20.5,20.5,0.00,0.00,3.6,0,0,0
1,40,0,sawtooth-rest-api-0,217.6,77.4,100.25,25.79,1.1,1.8,0,0
1,40,0,sawtooth-validator-0,843.4,514.4,109.14,91.59,47.4,1.1,0,0
1,40,1,sawtooth-shell-default,105.5,20.0,52.47,12.08,1.9,12.8,0,0
1,40,1,sawtooth-poet-validator-r...-tp-0,46.7,46.7,0.00,0.00,3.8,0,0,0
1,40,1,sawtooth-intkey-tp-python...ult-0,26.6,23.6,45.32,17.01,42.4,21.0,0,0
1,40,1,sawtooth-rest-api-0,223.1,76.7,100.92,28.72,1.1,1.9,0,0
1,40,1,sawtooth-settings-tp-0,20.6,20.6,0.00,0.00,3.6,0,0,0
1,40,1,sawtooth-validator-0,808.8,513.4,109.45,92.90,48.6,1.1,0,0
1,40,0,sawtooth-shell-default,112.9,21.8,59.57,13.07,1.8,12.1,0,0
1,40,0,sawtooth-intkey-tp-python...ult-0,27.7,24.3,48.35,21.73,54.3,26.9,0,0
1,40,0,sawtooth-rest-api-0,287.2,90.4,100.51,23.80,1.1,1.8,0,0
1,40,0,sawtooth-poet-validator-r...-tp-0,46.4,46.4,0.00,0.00,3.6,0,0,0
1,40,0,sawtooth-settings-tp-0,20.7,20.7,0.00,0.00,3.6,0,0,0
1,40,0,sawtooth-validator-0,897.9,528.2,111.99,89.08,54.3,1.1,0,0
1,40,1,sawtooth-shell-default,89.2,21.5,58.20,12.47,1.8,12.1,0,0
1,40,1,sawtooth-rest-api-0,288.9,94.2,100.71,24.11,1.1,1.8,0,0
1,40,1,sawtooth-poet-validator-r...-tp-0,46.7,46.7,0.00,0.00,3.6,0,0,0
1,40,1,sawtooth-intkey-tp-python...ult-0,28.3,24.7,49.09,21.95,55.5,27.5,0,0
1,40,1,sawtooth-settings-tp-0,20.5,20.5,0.00,0.00,3.6,0,0,0
1,40,1,sawtooth-validator-0,919.7,550.1,111.08,89.21,54.9,1.1,0,0
1,40,0,sawtooth-shell-default,64.4,17.7,58.67,14.38,1.6,11.3,0,0
1,40,0,sawtooth-poet-validator-r...-tp-0,46.9,46.9,0.00,0.00,3.6,0,0,0
1,40,0,sawtooth-intkey-tp-python...ult-0,24.1,22.5,45.53,10.85,26.3,12.9,0,0
1,40,0,sawtooth-rest-api-0,151.7,61.3,98.43,23.85,1010.3,1.6,0,0
1,40,0,sawtooth-settings-tp-0,20.8,20.8,0.00,0.00,3.6,0,0,0
1,40,0,sawtooth-validator-0,593.9,380.8,107.01,81.42,39.9,1002.1,0,0
1,40,1,sawtooth-shell-default,31.5,17.2,57.71,15.22,1.4,10.1,0,0
1,40,1,sawtooth-intkey-tp-python...ult-0,24.3,22.4,44.89,11.95,28.6,14.1,0,0
1,40,1,sawtooth-settings-tp-0,20.6,20.6,0.00,0.00,3.6,0,0,0
1,40,1,sawtooth-poet-validator-r...-tp-0,46.7,46.7,0.00,0.00,3.6,0,0,0
1,40,1,sawtooth-rest-api-0,141.3,59.4,99.53,18.95,909.2,1.5,0,0
1,40,1,sawtooth-validator-0,622.8,366.5,107.89,86.10,40.6,904.5,0,0
1,40,0,sawtooth-shell-default,106.9,20.3,57.31,13.04,1.8,12.7,0,0
1,40,0,sawtooth-rest-api-0,265.5,86.1,100.40,26.46,1.1,1.9,0,0
1,40,0,sawtooth-intkey-tp-python...ult-0,27.6,24.4,46.46,20.46,51.9,25.7,0,0
1,40,0,sawtooth-poet-validator-r...-tp-0,46.7,46.7,0.00,0.00,3.6,0,0,0
1,40,0,sawtooth-settings-tp-0,20.6,20.6,0.00,0.00,3.6,0,0,0
1,40,0,sawtooth-validator-0,887.1,544.0,110.08,90.20,53.3,1.1,0,0
1,40,1,sawtooth-shell-default,72.0,20.7,62.32,11.66,1.9,12.8,0,0
1,40,1,sawtooth-intkey-tp-python...ult-0,27.7,24.4,47.69,20.21,51.7,25.6,0,0
1,40,1,sawtooth-poet-validator-r...-tp-0,46.7,46.7,0.00,0.00,3.8,0,0,0
1,40,1,sawtooth-rest-api-0,280.9,92.9,100.52,28.48,1.1,1.9,0,0
1,40,1,sawtooth-settings-tp-0,20.6,20.6,0.00,0.00,3.6,0,0,0
1,40,1,sawtooth-validator-0,861.4,537.6,110.05,90.14,53.2,1.1,0,0
1,50,0,sawtooth-shell-default,82.6,21.2,59.92,12.50,1.8,12.8,0,0
1,50,0,sawtooth-rest-api-0,251.6,83.1,100.13,28.53,1.1,1.9,0,0
1,50,0,sawtooth-poet-validator-r...-tp-0,46.7,46.7,0.00,0.00,3.6,0,0,0
1,50,0,sawtooth-intkey-tp-python...ult-0,26.8,23.9,46.97,18.22,45.6,22.6,0,0
1,50,0,sawtooth-settings-tp-0,20.7,20.7,0.00,0.00,3.6,0,0,0
1,50,0,sawtooth-validator-0,844.4,511.4,108.06,91.91,56.0,1.1,0,0
1,50,1,sawtooth-shell-default,37.5,20.8,62.42,13.14,1.9,13.0,0,0
1,50,1,sawtooth-rest-api-0,246.3,92.6,100.30,27.89,1.2,1.9,0,0
1,50,1,sawtooth-poet-validator-r...-tp-0,46.5,46.5,0.00,0.00,3.6,0,0,0
1,50,1,sawtooth-intkey-tp-python...ult-0,27.4,24.4,48.14,19.34,49.2,24.3,0,0
1,50,1,sawtooth-settings-tp-0,20.5,20.5,0.00,0.00,3.6,0,0,0
1,50,1,sawtooth-validator-0,885.2,546.0,107.06,93.32,57.7,1.2,0,0
1,50,0,sawtooth-shell-default,55.6,18.4,55.48,15.24,1.7,12.0,0,0
1,50,0,sawtooth-rest-api-0,161.6,67.8,100.24,24.81,1.1,1.8,0,0
1,50,0,sawtooth-poet-validator-r...-tp-0,46.6,46.6,0.00,0.00,3.6,0,0,0
1,50,0,sawtooth-settings-tp-0,20.8,20.8,0.00,0.00,3.6,0,0,0
1,50,0,sawtooth-intkey-tp-python...ult-0,25.3,23.2,45.69,14.06,34.1,16.8,0,0
1,50,0,sawtooth-validator-0,802.8,443.0,106.51,93.17,49.9,1.1,0,0
1,50,1,sawtooth-shell-default,56.1,19.1,45.96,15.14,1.7,11.6,0,0
1,50,1,sawtooth-poet-validator-r...-tp-0,46.7,46.7,0.00,0.00,3.6,0,0,0
1,50,1,sawtooth-rest-api-0,156.5,67.4,99.36,22.46,1.0,1.7,0,0
1,50,1,sawtooth-intkey-tp-python...ult-0,24.9,22.9,44.30,13.18,32.3,15.9,0,0
1,50,1,sawtooth-settings-tp-0,20.6,20.6,0.00,0.00,3.6,0,0,0
1,50,1,sawtooth-validator-0,759.8,452.5,106.22,94.51,48.8,1.0,0,0
1,50,0,sawtooth-shell-default,36.8,17.4,54.63,13.84,1.6,11.4,0,0
1,50,0,sawtooth-rest-api-0,187.1,66.9,100.75,24.51,1.0,1.7,0,0
1,50,0,sawtooth-intkey-tp-python...ult-0,25.1,22.9,44.68,13.32,32.2,15.8,0,0
1,50,0,sawtooth-poet-validator-r...-tp-0,46.8,46.8,0.00,0.00,3.6,0,0,0
1,50,0,sawtooth-settings-tp-0,20.8,20.8,0.00,0.00,3.6,0,0,0
1,50,0,sawtooth-validator-0,731.4,432.3,106.98,92.58,48.7,1.0,0,0
1,50,1,sawtooth-shell-default,81.9,18.1,57.96,15.48,1.5,10.6,0,0
1,50,1,sawtooth-settings-tp-0,20.5,20.5,0.00,0.00,3.6,0,0,0
1,50,1,sawtooth-poet-validator-r...-tp-0,46.6,46.6,0.00,0.00,3.6,0,0,0
1,50,1,sawtooth-intkey-tp-python...ult-0,24.7,22.7,43.68,12.24,29.7,14.6,0,0
1,50,1,sawtooth-rest-api-0,145.5,61.1,100.29,21.89,957.5,1.5,0,0
1,50,1,sawtooth-validator-0,664.4,378.5,105.44,89.95,47.2,947.4,0,0
1,50,0,sawtooth-shell-default,32.3,16.6,60.13,15.41,1.6,11.1,0,0
1,50,0,sawtooth-poet-validator-r...-tp-0,46.6,46.6,0.00,0.00,3.6,0,0,0
1,50,0,sawtooth-intkey-tp-python...ult-0,24.1,22.7,41.87,10.02,23.6,11.6,0,0
1,50,0,sawtooth-rest-api-0,138.3,58.4,88.30,21.74,1004.4,1.6,0,0
1,50,0,sawtooth-settings-tp-0,20.8,20.8,0.00,0.00,3.6,0,0,0
1,50,0,sawtooth-validator-0,580.9,373.1,106.81,80.26,44.3,987.8,0,0
1,50,1,sawtooth-shell-default,48.9,15.2,53.63,16.87,1.2,8.6,0,0
1,50,1,sawtooth-intkey-tp-python...ult-0,23.6,22.0,39.61,8.63,20.8,10.1,0,0
1,50,1,sawtooth-poet-validator-r...-tp-0,46.8,46.8,0.00,0.00,3.6,0,0,0
1,50,1,sawtooth-settings-tp-0,20.5,20.5,0.00,0.00,3.6,0,0,0
1,50,1,sawtooth-rest-api-0,130.2,47.8,95.97,16.23,772.8,1.2,0,0
1,50,1,sawtooth-validator-0,524.2,261.1,110.91,68.43,42.0,755.9,0,0
1,50,0,sawtooth-shell-default,36.5,13.1,60.25,18.13,955.6,6.8,0,0
1,50,0,sawtooth-settings-tp-0,20.5,20.5,0.00,0.00,3.6,0,0,0
1,50,0,sawtooth-rest-api-0,101.3,40.1,61.73,13.48,601.3,988.4,0,0
1,50,0,sawtooth-poet-validator-r...-tp-0,46.5,46.5,0.00,0.00,3.6,0,0,0
1,50,0,sawtooth-intkey-tp-python...ult-0,23.0,21.6,42.20,6.49,15.5,7.6,0,0
1,50,0,sawtooth-validator-0,434.2,192.8,102.50,45.34,38.8,580.9,0,0
1,50,1,sawtooth-shell-default,56.3,14.7,81.09,18.83,1.4,10.0,0,0
1,50,1,sawtooth-intkey-tp-python...ult-0,23.5,21.7,42.64,8.89,20.7,10.1,0,0
1,50,1,sawtooth-settings-tp-0,20.7,20.7,0.00,0.00,3.6,0,0,0
1,50,1,sawtooth-poet-validator-r...-tp-0,46.5,46.5,0.00,0.00,3.6,0,0,0
1,50,1,sawtooth-rest-api-0,108.6,47.7,80.06,20.11,887.2,1.4,0,0
1,50,1,sawtooth-validator-0,523.1,260.3,105.28,61.48,42.5,868.8,0,0
1,50,0,sawtooth-shell-default,66.0,16.9,57.63,16.60,1.4,9.6,0,0
1,50,0,sawtooth-settings-tp-0,20.7,20.7,0.00,0.00,3.8,0,0,0
1,50,0,sawtooth-intkey-tp-python...ult-0,23.7,21.9,45.49,9.80,23.2,11.4,0,0
1,50,0,sawtooth-rest-api-0,134.9,50.6,99.45,20.14,863.9,1.4,0,0
1,50,0,sawtooth-poet-validator-r...-tp-0,46.6,46.6,0.00,0.00,3.6,0,0,0
1,50,0,sawtooth-validator-0,588.3,289.7,106.43,72.60,43.6,848.3,0,0
1,50,1,sawtooth-shell-default,50.1,17.1,54.88,16.38,1.7,11.7,0,0
1,50,1,sawtooth-intkey-tp-python...ult-0,24.3,22.5,45.62,11.02,26.1,12.9,0,0
1,50,1,sawtooth-rest-api-0,129.3,57.9,99.65,21.49,1.0,1.7,0,0
1,50,1,sawtooth-poet-validator-r...-tp-0,46.7,46.7,0.00,0.00,3.6,0,0,0
1,50,1,sawtooth-settings-tp-0,20.6,20.6,0.00,0.00,3.6,0,0,0
1,50,1,sawtooth-validator-0,644.8,384.6,104.39,77.79,45.9,1.0,0,0
1,50,0,sawtooth-shell-default,36.9,19.6,59.41,14.23,1.8,12.7,0,0
1,50,0,sawtooth-intkey-tp-python...ult-0,25.6,23.2,46.41,15.39,37.5,18.5,0,0
1,50,0,sawtooth-settings-tp-0,20.6,20.6,0.00,0.00,3.6,0,0,0
1,50,0,sawtooth-poet-validator-r...-tp-0,46.6,46.6,0.00,0.00,3.6,0,0,0
1,50,0,sawtooth-rest-api-0,242.4,73.6,100.00,24.06,1.1,1.9,0,0
1,50,0,sawtooth-validator-0,804.1,492.8,107.26,94.63,52.0,1.1,0,0
1,50,1,sawtooth-shell-default,99.7,20.5,48.04,14.02,1.9,12.8,0,0
1,50,1,sawtooth-rest-api-0,224.7,77.6,100.14,25.46,1.1,1.9,0,0
1,50,1,sawtooth-intkey-tp-python...ult-0,26.0,23.5,45.60,16.37,40.2,19.9,0,0
1,50,1,sawtooth-settings-tp-0,20.4,20.4,0.00,0.00,3.6,0,0,0
1,50,1,sawtooth-poet-validator-r...-tp-0,46.7,46.7,0.00,0.00,3.6,0,0,0
1,50,1,sawtooth-validator-0,811.6,501.3,107.12,92.55,53.2,1.1,0,0
1,50,0,sawtooth-shell-default,93.1,21.2,58.96,12.89,1.8,12.6,0,0
1,50,0,sawtooth-rest-api-0,274.4,91.7,100.52,25.53,1.1,1.9,0,0
1,50,0,sawtooth-intkey-tp-python...ult-0,28.2,24.7,47.01,21.85,55.4,27.4,0,0
1,50,0,sawtooth-poet-validator-r...-tp-0,46.8,46.8,0.00,0.00,3.6,0,0,0
1,50,0,sawtooth-settings-tp-0,20.6,20.6,0.00,0.00,3.6,0,0,0
1,50,0,sawtooth-validator-0,1.0,572.7,112.93,93.14,60.6,1.1,0,0
1,50,1,sawtooth-shell-default,59.3,20.6,64.79,12.26,1.8,12.3,0,0
1,50,1,sawtooth-intkey-tp-python...ult-0,28.4,24.9,47.72,22.11,56.7,28.1,0,0
1,50,1,sawtooth-rest-api-0,310.4,98.5,100.55,24.92,1.1,1.8,0,0
1,50,1,sawtooth-poet-validator-r...-tp-0,46.6,46.6,0.00,0.00,3.6,0,0,0
1,50,1,sawtooth-settings-tp-0,20.8,20.8,0.00,0.00,3.6,0,0,0
1,50,1,sawtooth-validator-0,905.0,564.9,112.07,93.33,61.1,1.1,0,0
1,50,0,sawtooth-shell-default,73.2,18.5,62.52,13.15,1.7,11.6,0,0
1,50,0,sawtooth-poet-validator-r...-tp-0,46.6,46.6,0.00,0.00,3.6,0,0,0
1,50,0,sawtooth-rest-api-0,171.3,66.8,100.05,25.05,1.0,1.7,0,0
1,50,0,sawtooth-settings-tp-0,20.7,20.7,0.00,0.00,3.6,0,0,0
1,50,0,sawtooth-intkey-tp-python...ult-0,24.7,22.9,43.22,12.41,29.8,14.6,0,0
1,50,0,sawtooth-validator-0,642.9,420.0,109.09,91.73,47.5,1.0,0,0
1,50,1,sawtooth-shell-default,75.4,16.8,55.12,15.35,1.5,10.4,0,0
1,50,1,sawtooth-rest-api-0,174.2,58.2,99.68,20.22,941.2,1.5,0,0
1,50,1,sawtooth-poet-validator-r...-tp-0,46.6,46.6,0.00,0.00,3.6,0,0,0
1,50,1,sawtooth-intkey-tp-python...ult-0,24.7,22.6,43.99,12.19,29.2,14.3,0,0
1,50,1,sawtooth-settings-tp-0,20.9,20.9,0.00,0.00,3.6,0,0,0
1,50,1,sawtooth-validator-0,655.6,357.1,108.04,86.66,46.9,930.9,0,0
1,50,0,sawtooth-shell-default,25.9,18.7,58.88,12.01,1.8,12.5,0,0
1,50,0,sawtooth-intkey-tp-python...ult-0,27.9,24.7,47.35,21.06,52.7,26.1,0,0
1,50,0,sawtooth-poet-validator-r...-tp-0,46.7,46.7,0.00,0.00,3.6,0,0,0
1,50,0,sawtooth-rest-api-0,306.1,92.4,100.37,27.89,1.1,1.9,0,0
1,50,0,sawtooth-settings-tp-0,20.5,20.5,0.00,0.00,3.6,0,0,0
1,50,0,sawtooth-validator-0,953.1,557.9,109.52,92.58,59.3,1.1,0,0
1,50,1,sawtooth-shell-default,91.9,20.9,58.52,13.74,1.9,12.9,0,0
1,50,1,sawtooth-poet-validator-r...-tp-0,46.6,46.6,0.00,0.00,3.8,0,0,0
1,50,1,sawtooth-settings-tp-0,20.5,20.5,0.00,0.00,3.6,0,0,0
1,50,1,sawtooth-rest-api-0,274.2,94.0,100.90,25.35,1.2,1.9,0,0
1,50,1,sawtooth-intkey-tp-python...ult-0,28.1,24.7,46.62,20.62,52.6,26.0,0,0
1,50,1,sawtooth-validator-0,885.4,544.2,110.10,92.68,59.5,1.2,0,0
1,60,0,sawtooth-shell-default,118.9,20.8,55.14,14.30,1.9,13.0,0,0
1,60,0,sawtooth-intkey-tp-python...ult-0,27.2,24.2,45.12,19.01,48.4,24.0,0,0
1,60,0,sawtooth-settings-tp-0,20.6,20.6,0.00,0.00,3.6,0,0,0
1,60,0,sawtooth-rest-api-0,246.7,91.5,100.64,26.73,1.2,1.9,0,0
1,60,0,sawtooth-poet-validator-r...-tp-0,46.7,46.7,0.00,0.00,3.6,0,0,0
1,60,0,sawtooth-validator-0,871.1,532.4,108.77,92.53,63.2,1.2,0,0
1,60,1,sawtooth-shell-default,39.9,19.7,56.68,13.98,1.9,12.9,0,0
1,60,1,sawtooth-poet-validator-r...-tp-0,46.7,46.7,0.00,0.00,3.6,0,0,0
1,60,1,sawtooth-rest-api-0,241.5,84.5,100.80,25.75,1.1,1.9,0,0
1,60,1,sawtooth-intkey-tp-python...ult-0,27.3,24.2,48.49,19.00,47.9,23.7,0,0
1,60,1,sawtooth-settings-tp-0,20.5,20.5,0.00,0.00,3.6,0,0,0
1,60,1,sawtooth-validator-0,858.2,532.8,107.69,91.79,62.9,1.1,0,0
1,60,0,sawtooth-shell-default,72.2,19.9,54.44,14.90,1.7,12.1,0,0
1,60,0,sawtooth-poet-validator-r...-tp-0,46.6,46.6,0.00,0.00,3.8,0,0,0
1,60,0,sawtooth-intkey-tp-python...ult-0,25.3,23.2,43.84,13.72,33.4,16.5,0,0
1,60,0,sawtooth-rest-api-0,148.5,71.2,100.15,24.20,1.1,1.8,0,0
1,60,0,sawtooth-settings-tp-0,20.7,20.7,0.00,0.00,3.6,0,0,0
1,60,0,sawtooth-validator-0,819.8,497.9,109.55,93.62,55.4,1.1,0,0
1,60,1,sawtooth-shell-default,84.4,17.8,62.96,14.33,1.7,11.8,0,0
1,60,1,sawtooth-intkey-tp-python...ult-0,25.2,22.9,44.93,14.33,34.3,16.9,0,0
1,60,1,sawtooth-poet-validator-r...-tp-0,46.7,46.7,0.00,0.00,3.6,0,0,0
1,60,1,sawtooth-settings-tp-0,20.5,20.5,0.00,0.00,3.6,0,0,0
1,60,1,sawtooth-rest-api-0,164.8,66.8,100.55,24.70,1.1,1.7,0,0
1,60,1,sawtooth-validator-0,811.6,465.1,105.40,94.38,55.6,1.0,0,0
1,60,0,sawtooth-shell-default,67.9,19.2,70.57,14.59,1.6,11.3,0,0
1,60,0,sawtooth-intkey-tp-python...ult-0,24.9,22.7,44.08,12.78,30.9,15.2,0,0
1,60,0,sawtooth-poet-validator-r...-tp-0,46.5,46.5,0.00,0.00,3.6,0,0,0
1,60,0,sawtooth-settings-tp-0,20.5,20.5,0.00,0.00,3.6,0,0,0
1,60,0,sawtooth-rest-api-0,175.3,63.7,100.51,23.91,1.0,1.7,0,0
1,60,0,sawtooth-validator-0,730.9,393.1,108.60,90.00,53.8,1017.1,0,0
1,60,1,sawtooth-shell-default,83.9,18.7,59.47,15.49,1.8,12.2,0,0
1,60,1,sawtooth-intkey-tp-python...ult-0,25.4,23.1,46.29,14.24,34.6,17.1,0,0
1,60,1,sawtooth-rest-api-0,190.1,68.3,100.71,24.38,1.1,1.8,0,0
1,60,1,sawtooth-poet-validator-r...-tp-0,46.5,46.5,0.00,0.00,3.6,0,0,0
1,60,1,sawtooth-settings-tp-0,20.6,20.6,0.00,0.00,3.6,0,0,0
1,60,1,sawtooth-validator-0,790.0,471.4,108.53,88.62,55.9,1.1,0,0
1,60,0,sawtooth-shell-default,27.4,14.9,71.05,18.97,1.4,9.9,0,0
1,60,0,sawtooth-poet-validator-r...-tp-0,46.7,46.7,0.00,0.00,3.6,0,0,0
1,60,0,sawtooth-intkey-tp-python...ult-0,23.1,21.8,44.03,6.81,16.6,8.1,0,0
1,60,0,sawtooth-settings-tp-0,20.4,20.4,0.00,0.00,3.6,0,0,0
1,60,0,sawtooth-rest-api-0,94.1,45.0,56.25,18.34,878.7,1.4,0,0
1,60,0,sawtooth-validator-0,415.2,235.4,103.51,57.46,46.1,850.4,0,0
1,60,1,sawtooth-shell-default,31.9,16.5,78.36,17.66,1.5,10.6,0,0
1,60,1,sawtooth-intkey-tp-python...ult-0,23.9,22.1,43.93,10.46,25.0,12.3,0,0
1,60,1,sawtooth-poet-validator-r...-tp-0,46.5,46.5,0.00,0.00,3.8,0,0,0
1,60,1,sawtooth-rest-api-0,136.6,53.3,97.17,18.55,956.0,1.5,0,0
1,60,1,sawtooth-settings-tp-0,20.7,20.7,0.00,0.00,3.6,0,0,0
1,60,1,sawtooth-validator-0,582.7,321.7,105.44,76.32,50.7,935.4,0,0
1,60,0,sawtooth-shell-default,27.0,16.7,60.05,17.11,1.4,9.7,0,0
1,60,0,sawtooth-poet-validator-r...-tp-0,46.7,46.7,0.00,0.00,3.6,0,0,0
1,60,0,sawtooth-settings-tp-0,20.5,20.5,0.00,0.00,3.6,0,0,0
1,60,0,sawtooth-intkey-tp-python...ult-0,23.6,22.0,43.40,9.30,21.9,10.7,0,0
1,60,0,sawtooth-rest-api-0,117.5,51.8,70.55,17.73,887.9,1.4,0,0
1,60,0,sawtooth-validator-0,482.2,297.6,105.58,75.92,48.7,865.1,0,0
1,60,1,sawtooth-shell-default,45.6,15.8,59.92,18.25,1.5,10.8,0,0
1,60,1,sawtooth-poet-validator-r...-tp-0,46.8,46.8,0.00,0.00,3.6,0,0,0
1,60,1,sawtooth-intkey-tp-python...ult-0,23.0,21.8,41.95,8.14,19.2,9.4,0,0
1,60,1,sawtooth-settings-tp-0,20.6,20.6,0.00,0.00,3.6,0,0,0
1,60,1,sawtooth-rest-api-0,89.3,48.9,82.06,20.98,975.3,1.6,0,0
1,60,1,sawtooth-validator-0,435.1,271.0,102.91,67.90,47.6,948.7,0,0
1,60,0,sawtooth-shell-default,74.5,18.3,62.52,15.93,1.5,10.5,0,0
1,60,0,sawtooth-poet-validator-r...-tp-0,46.8,46.8,0.00,0.00,3.6,0,0,0
1,60,0,sawtooth-intkey-tp-python...ult-0,24.7,22.7,43.93,11.91,28.9,14.2,0,0
1,60,0,sawtooth-rest-api-0,142.3,60.3,99.28,20.61,950.0,1.5,0,0
1,60,0,sawtooth-settings-tp-0,20.6,20.6,0.00,0.00,3.6,0,0,0
1,60,0,sawtooth-validator-0,640.5,376.0,103.92,88.48,52.5,933.5,0,0
1,60,1,sawtooth-shell-default,68.4,18.5,53.79,16.17,1.7,11.8,0,0
1,60,1,sawtooth-rest-api-0,148.6,60.1,99.90,22.87,1.0,1.7,0,0
1,60,1,sawtooth-intkey-tp-python...ult-0,24.2,22.6,44.29,10.46,25.4,12.4,0,0
1,60,1,sawtooth-poet-validator-r...-tp-0,46.7,46.7,0.00,0.00,3.6,0,0,0
1,60,1,sawtooth-settings-tp-0,20.6,20.6,0.00,0.00,3.6,0,0,0
1,60,1,sawtooth-validator-0,549.8,367.5,105.31,82.13,51.1,1.0,0,0
1,60,0,sawtooth-shell-default,65.0,18.0,59.16,14.79,1.7,12.0,0,0
1,60,0,sawtooth-intkey-tp-python...ult-0,25.9,23.1,43.66,15.74,37.9,18.8,0,0
1,60,0,sawtooth-poet-validator-r...-tp-0,46.7,46.7,0.00,0.00,3.6,0,0,0
1,60,0,sawtooth-settings-tp-0,20.5,20.5,0.00,0.00,3.6,0,0,0
1,60,0,sawtooth-rest-api-0,204.1,71.9,100.30,24.72,1.1,1.8,0,0
1,60,0,sawtooth-validator-0,796.4,454.1,107.51,89.80,57.6,1.1,0,0
1,60,1,sawtooth-shell-default,109.1,20.4,63.73,14.02,1.9,13.0,0,0
1,60,1,sawtooth-intkey-tp-python...ult-0,26.1,23.6,44.34,16.26,40.2,19.9,0,0
1,60,1,sawtooth-rest-api-0,222.3,79.0,100.67,26.59,1.2,1.9,0,0
1,60,1,sawtooth-poet-validator-r...-tp-0,46.8,46.8,0.00,0.00,3.6,0,0,0
1,60,1,sawtooth-settings-tp-0,20.6,20.6,0.00,0.00,3.6,0,0,0
1,60,1,sawtooth-validator-0,903.5,519.8,106.68,94.49,59.1,1.1,0,0
1,60,0,sawtooth-shell-default,127.4,22.8,62.42,12.00,1.8,12.6,0,0
1,60,0,sawtooth-intkey-tp-python...ult-0,28.2,24.9,46.77,21.48,55.2,27.3,0,0
1,60,0,sawtooth-rest-api-0,301.6,101.0,100.78,27.40,1.1,1.9,0,0
1,60,0,sawtooth-settings-tp-0,20.6,20.6,0.00,0.00,3.6,0,0,0
1,60,0,sawtooth-poet-validator-r...-tp-0,46.7,46.7,0.00,0.00,3.6,0,0,0
1,60,0,sawtooth-validator-0,965.4,592.2,110.58,94.03,66.3,1.2,0,0
1,60,1,sawtooth-shell-default,103.8,21.9,56.87,11.54,1.8,12.3,0,0
1,60,1,sawtooth-rest-api-0,336.5,103.6,100.40,26.10,1.1,1.8,0,0
1,60,1,sawtooth-intkey-tp-python...ult-0,28.3,24.9,50.08,22.36,56.7,28.1,0,0
1,60,1,sawtooth-settings-tp-0,20.4,20.4,0.00,0.00,3.6,0,0,0
1,60,1,sawtooth-poet-validator-r...-tp-0,46.6,46.6,0.00,0.00,3.6,0,0,0
1,60,1,sawtooth-validator-0,952.9,578.3,110.11,94.00,66.8,1.1,0,0
1,60,0,sawtooth-shell-default,69.7,16.4,55.41,15.15,1.5,10.5,0,0
1,60,0,sawtooth-poet-validator-r...-tp-0,46.7,46.7,0.00,0.00,3.6,0,0,0
1,60,0,sawtooth-intkey-tp-python...ult-0,24.5,22.3,43.01,12.25,29.7,14.6,0,0
1,60,0,sawtooth-settings-tp-0,20.4,20.4,0.00,0.00,3.6,0,0,0
1,60,0,sawtooth-rest-api-0,172.2,57.0,100.17,21.65,946.4,1.5,0,0
1,60,0,sawtooth-validator-0,661.1,346.0,106.87,82.54,52.9,930.6,0,0
1,60,1,sawtooth-shell-default,62.8,16.6,53.19,15.73,1.4,9.7,0,0
1,60,1,sawtooth-rest-api-0,145.3,53.5,97.06,19.98,872.4,1.4,0,0
1,60,1,sawtooth-settings-tp-0,20.5,20.5,0.00,0.00,3.6,0,0,0
1,60,1,sawtooth-intkey-tp-python...ult-0,24.0,22.0,45.26,10.71,25.6,12.5,0,0
1,60,1,sawtooth-poet-validator-r...-tp-0,46.8,46.8,0.00,0.00,3.6,0,0,0
1,60,1,sawtooth-validator-0,609.8,316.4,105.31,80.65,50.5,853.3,0,0
1,60,0,sawtooth-shell-default,106.5,21.6,61.07,13.40,1.9,13.0,0,0
1,60,0,sawtooth-rest-api-0,244.4,96.4,100.54,27.24,1.2,1.9,0,0
1,60,0,sawtooth-intkey-tp-python...ult-0,27.9,24.6,48.74,20.89,52.9,26.2,0,0
1,60,0,sawtooth-poet-validator-r...-tp-0,46.8,46.8,0.00,0.00,3.6,0,0,0
1,60,0,sawtooth-settings-tp-0,20.8,20.8,0.00,0.00,3.6,0,0,0
1,60,0,sawtooth-validator-0,897.4,563.9,111.84,93.81,65.4,1.2,0,0
1,60,1,sawtooth-shell-default,120.8,20.7,61.98,12.73,1.9,12.8,0,0
1,60,1,sawtooth-intkey-tp-python...ult-0,27.7,24.5,48.66,21.09,52.3,25.9,0,0
