round0,TYPE,NAME,Memory(max),Memory(avg),CPU(max),CPU(avg),Traffic In,Traffic Out,Disc Read,Disc Write
round0,Docker,sawtooth-shell-default,39.9MB,11.4MB,86.17%,14.30%,965.7MB,6.8MB,0B,0B
round0,Docker,sawtooth-intkey-tp-python...ult-3,22.3MB,21.3MB,50.06%,7.32%,13.0MB,6.5MB,0B,0B
round0,Docker,sawtooth-rest-api-3,26.6MB,26.4MB,0.85%,0.03%,958.5KB,975.0KB,0B,0B
round0,Docker,sawtooth-settings-tp-3,20.6MB,20.6MB,0.00%,0.00%,3.8KB,0B,0B,0B
round0,Docker,sawtooth-poet-validator-r...-tp-3,46.9MB,46.9MB,0.00%,0.00%,3.9KB,0B,0B,0B
round0,Docker,sawtooth-settings-tp-0,20.8MB,20.8MB,0.00%,0.00%,3.8KB,0B,0B,0B
round0,Docker,sawtooth-poet-validator-r...-tp-0,46.8MB,46.8MB,0.00%,0.00%,3.8KB,0B,0B,0B
round0,Docker,sawtooth-rest-api-0,70.6MB,41.6MB,102.14%,13.65%,579.9MB,969.0MB,0B,0B
round0,Docker,sawtooth-intkey-tp-python...ult-0,22.4MB,21.4MB,48.52%,7.22%,13.1MB,6.5MB,0B,0B
round0,Docker,sawtooth-intkey-tp-python...ult-2,22.3MB,21.3MB,50.60%,7.36%,13.2MB,6.6MB,0B,0B
round0,Docker,sawtooth-settings-tp-2,20.8MB,20.8MB,0.00%,0.00%,4.0KB,0B,0B,0B
round0,Docker,sawtooth-rest-api-2,26.4MB,26.3MB,0.76%,0.02%,944.5KB,959.1KB,0B,0B
round0,Docker,sawtooth-poet-validator-r...-tp-2,46.9MB,46.9MB,0.00%,0.00%,3.8KB,0B,0B,0B
round0,Docker,sawtooth-poet-validator-r...-tp-1,47.0MB,47.0MB,0.00%,0.00%,4.1KB,0B,0B,0B
round0,Docker,sawtooth-intkey-tp-python...ult-1,22.1MB,21.2MB,55.07%,7.20%,12.8MB,6.3MB,0B,0B
round0,Docker,sawtooth-rest-api-1,26.3MB,26.2MB,0.72%,0.03%,944.4KB,961.3KB,0B,0B
round0,Docker,sawtooth-settings-tp-1,20.7MB,20.7MB,0.00%,0.00%,4.0KB,0B,0B,0B
round0,Docker,sawtooth-validator-3,258.9MB,161.4MB,108.29%,17.45%,13.7MB,15.4MB,0B,0B
round0,Docker,sawtooth-validator-0,321.8MB,185.8MB,110.39%,24.10%,16.5MB,604.5MB,0B,0B
round0,Docker,sawtooth-validator-1,241.9MB,152.7MB,106.60%,16.65%,13.1MB,15.5MB,0B,0B
round0,Docker,sawtooth-validator-2,262.9MB,159.7MB,108.13%,17.58%,14.5MB,14.9MB,0B,0B
