round0,TYPE,NAME,Memory(max),Memory(avg),CPU(max),CPU(avg),Traffic In,Traffic Out,Disc Read,Disc Write
round0,Docker,sawtooth-shell-default,31.5MB,11.0MB,56.05%,12.07%,517.2MB,3.6MB,0B,0B
round0,Docker,sawtooth-intkey-tp-python...ult-0,22.0MB,21.3MB,41.24%,7.36%,11.7MB,5.7MB,0B,0B
round0,Docker,sawtooth-poet-validator-r...-tp-0,46.6MB,46.6MB,0.00%,0.00%,6.8KB,0B,0B,0B
round0,Docker,sawtooth-settings-tp-0,20.5MB,20.5MB,0.00%,0.00%,6.9KB,0B,0B,0B
round0,Docker,sawtooth-rest-api-0,76.2MB,40.5MB,51.64%,10.65%,314.8MB,524.2MB,0B,0B
round0,Docker,sawtooth-validator-0,278.6MB,183.7MB,102.39%,47.46%,12.5MB,317.4MB,0B,0B
round1,Docker,sawtooth-shell-default,25.9MB,19.0MB,41.52%,12.06%,1.1GB,7.9MB,0B,0B
round1,Docker,sawtooth-intkey-tp-python...ult-0,24.4MB,23.2MB,45.12%,10.78%,17.1MB,8.4MB,0B,0B
round1,Docker,sawtooth-poet-validator-r...-tp-0,46.6MB,46.6MB,0.00%,0.00%,3.9KB,0B,0B,0B
round1,Docker,sawtooth-settings-tp-0,20.5MB,20.5MB,0.00%,0.00%,3.9KB,0B,0B,0B
round1,Docker,sawtooth-rest-api-0,185.4MB,75.3MB,100.31%,23.87%,700.9MB,1.1GB,0B,0B
round1,Docker,sawtooth-validator-0,619.7MB,459.7MB,106.15%,81.43%,16.7MB,704.7MB,0B,0B
round2,Docker,sawtooth-shell-default,84.3MB,21.6MB,40.75%,9.26%,1.2GB,8.0MB,0B,0B
round2,Docker,sawtooth-intkey-tp-python...ult-0,25.1MB,24.6MB,31.19%,2.78%,4.6MB,2.2MB,0B,0B
round2,Docker,sawtooth-poet-validator-r...-tp-0,46.6MB,46.6MB,0.00%,0.00%,3.4KB,0B,0B,0B
round2,Docker,sawtooth-settings-tp-0,20.5MB,20.5MB,0.00%,0.00%,3.3KB,0B,0B,0B
round2,Docker,sawtooth-rest-api-0,187.3MB,97.0MB,100.40%,22.45%,719.2MB,1.2GB,0B,0B
round2,Docker,sawtooth-validator-0,701.9MB,619.9MB,104.47%,71.13%,10.4MB,710.3MB,0B,0B
round3,Docker,sawtooth-shell-default,100.3MB,23.7MB,46.73%,5.84%,881.0MB,5.8MB,0B,0B
round3,Docker,sawtooth-intkey-tp-python...ult-0,25.7MB,25.3MB,41.33%,3.37%,5.5MB,2.5MB,0B,0B
round3,Docker,sawtooth-poet-validator-r...-tp-0,46.6MB,46.6MB,0.00%,0.00%,3.4KB,0B,0B,0B
round3,Docker,sawtooth-settings-tp-0,20.5MB,20.5MB,0.00%,0.00%,3.5KB,0B,0B,0B
round3,Docker,sawtooth-rest-api-0,224.8MB,113.0MB,100.32%,18.13%,531.7MB,888.7MB,0B,0B
round3,Docker,sawtooth-validator-0,812.6MB,754.2MB,104.25%,100.97%,9.9MB,525.9MB,0B,0B
