round0,TYPE,NAME,Memory(max),Memory(avg),CPU(max),CPU(avg),Traffic In,Traffic Out,Disc Read,Disc Write
round0,Docker,sawtooth-shell-default,81.5MB,17.9MB,62.21%,13.86%,1.6GB,11.2MB,0B,0B
round0,Docker,sawtooth-rest-api-0,177.5MB,66.4MB,100.86%,24.53%,1000.9MB,1.6GB,0B,0B
round0,Docker,sawtooth-poet-validator-r...-tp-0,46.7MB,46.7MB,0.00%,0.00%,3.6KB,0B,0B,0B
round0,Docker,sawtooth-settings-tp-0,20.4MB,20.4MB,0.00%,0.00%,3.6KB,0B,0B,0B
round0,Docker,sawtooth-intkey-tp-python...ult-0,26.6MB,23.4MB,54.26%,16.90%,44.7MB,22.6MB,0B,0B
round0,Docker,sawtooth-rest-api-1,26.4MB,26.3MB,0.80%,0.17%,5.9MB,6.0MB,0B,0B
round0,Docker,sawtooth-settings-tp-1,20.6MB,20.6MB,0.00%,0.00%,3.6KB,0B,0B,0B
round0,Docker,sawtooth-intkey-tp-python...ult-1,26.4MB,23.3MB,55.10%,16.15%,43.4MB,21.7MB,0B,0B
round0,Docker,sawtooth-poet-validator-r...-tp-1,46.6MB,46.6MB,0.00%,0.00%,3.6KB,0B,0B,0B
round0,Docker,sawtooth-validator-0,725.6MB,401.1MB,117.19%,69.73%,46.6MB,1.0GB,0B,0B
round0,Docker,sawtooth-validator-1,546.1MB,322.6MB,99.12%,41.88%,39.9MB,57.7MB,0B,0B
