round0,TYPE,NAME,Memory(max),Memory(avg),CPU(max),CPU(avg),Traffic In,Traffic Out,Disc Read,Disc Write
round0,Docker,sawtooth-shell-default,43.3MB,16.4MB,68.82%,19.79%,1018.4MB,7.1MB,0B,0B
round0,Docker,sawtooth-poet-validator-r...-tp-3,47.0MB,47.0MB,2.51%,0.01%,18.4KB,11.4KB,0B,0B
round0,Docker,sawtooth-rest-api-3,28.2MB,27.6MB,0.78%,0.20%,7.4MB,7.6MB,0B,0B
round0,Docker,sawtooth-intkey-tp-python...ult-3,24.4MB,22.3MB,53.42%,11.12%,28.7MB,14.4MB,0B,0B
round0,Docker,sawtooth-settings-tp-3,20.6MB,20.6MB,0.00%,0.00%,3.1KB,0B,0B,0B
round0,Docker,sawtooth-poet-validator-r...-tp-2,46.6MB,46.6MB,2.11%,0.01%,18.4KB,11.4KB,0B,0B
round0,Docker,sawtooth-settings-tp-2,20.7MB,20.7MB,0.00%,0.00%,3.1KB,0B,0B,0B
round0,Docker,sawtooth-intkey-tp-python...ult-2,24.0MB,21.9MB,49.29%,10.91%,28.1MB,14.2MB,0B,0B
round0,Docker,sawtooth-rest-api-2,27.9MB,27.5MB,0.68%,0.19%,7.4MB,7.6MB,0B,0B
round0,Docker,sawtooth-poet-validator-r...-tp-0,46.6MB,46.6MB,2.10%,0.01%,18.4KB,11.4KB,0B,0B
round0,Docker,sawtooth-settings-tp-0,20.5MB,20.5MB,0.00%,0.00%,3.1KB,0B,0B,0B
round0,Docker,sawtooth-rest-api-0,88.5MB,45.2MB,91.88%,18.52%,616.9MB,1.0GB,0B,0B
round0,Docker,sawtooth-intkey-tp-python...ult-0,24.3MB,22.3MB,49.31%,11.35%,28.1MB,14.1MB,0B,0B
round0,Docker,sawtooth-rest-api-1,27.7MB,27.4MB,0.91%,0.20%,7.4MB,7.6MB,0B,0B
round0,Docker,sawtooth-settings-tp-1,20.6MB,20.6MB,0.00%,0.00%,3.1KB,0B,0B,0B
round0,Docker,sawtooth-intkey-tp-python...ult-1,24.2MB,22.2MB,46.41%,10.93%,28.4MB,14.3MB,0B,0B
round0,Docker,sawtooth-poet-validator-r...-tp-1,46.9MB,46.9MB,2.46%,0.01%,18.4KB,11.4KB,0B,0B
round0,Docker,sawtooth-validator-2,511.7MB,321.7MB,107.86%,78.09%,38.7MB,34.6MB,0B,0B
round0,Docker,sawtooth-validator-0,565.0MB,332.2MB,106.61%,85.94%,43.5MB,682.1MB,0B,0B
round0,Docker,sawtooth-validator-1,545.5MB,328.3MB,106.35%,78.03%,37.7MB,36.0MB,0B,0B
round0,Docker,sawtooth-validator-3,543.2MB,326.0MB,105.90%,78.66%,39.7MB,34.5MB,0B,0B
